epoch,train_loss,val_loss
104,629.8604736328125,120.80821228027344
105,629.7110595703125,118.68849182128906
106,629.6807861328125,117.86508178710938
107,629.7498779296875,118.1436996459961
108,629.7163696289062,119.4322280883789
109,629.6400146484375,121.6997299194336
110,629.7581787109375,122.70840454101562
111,629.8981323242188,122.50607299804688
112,629.856689453125,121.22480010986328
113,629.6864013671875,119.04756164550781
114,629.620361328125,118.18829345703125
115,629.6757202148438,118.44938659667969
116,629.6475830078125,119.73661804199219
117,629.5931396484375,120.3525390625
118,629.5974731445312,119.85494995117188
119,629.5775146484375,118.45350646972656
120,629.623046875,118.24729919433594
121,629.6373901367188,119.1051025390625
122,629.5697021484375,120.97808837890625
123,629.5865478515625,121.60429382324219
124,629.632568359375,121.0584716796875
125,629.5799560546875,119.49143981933594
126,629.537109375,119.1826400756836
127,629.5430908203125,119.98475646972656
128,629.524658203125,119.70442962646484
129,629.5203857421875,120.54753112792969
130,629.5262451171875,120.21414947509766
131,629.51220703125,118.83638763427734
132,629.5406494140625,118.68074035644531
133,629.54736328125,119.61509704589844
134,629.5,121.60356140136719
135,629.5802612304688,122.30508422851562
136,629.659423828125,121.79551696777344
137,629.5957641601562,120.23028564453125
138,629.4906005859375,117.82093811035156
139,629.619384765625,116.7789306640625
140,629.8011474609375,116.87800598144531
141,629.7817993164062,118.00672912597656
142,629.5957641601562,120.1380844116211
143,629.4789428710938,121.00656127929688
144,629.509765625,120.67818450927734
145,629.490966796875,119.29850769042969
146,629.4854736328125,119.16046142578125
147,629.4903564453125,120.12552642822266
148,629.471435546875,119.92222595214844
149,629.4688720703125,120.0817642211914
150,629.467529296875,119.1314697265625
151,629.482177734375,119.36312866210938
152,629.469970703125,120.67851257324219
153,629.4830322265625,120.76757049560547
154,629.4876098632812,119.74565124511719
155,629.4580078125,119.2164535522461
156,629.465576171875,119.82847595214844
157,629.4548950195312,119.33706665039062
158,629.45654296875,120.00371551513672
159,629.4560546875,119.54208374023438
160,629.4503784179688,120.13481140136719
161,629.45458984375,119.56026458740234
162,629.4525146484375,120.0203857421875
163,629.449951171875,119.31231689453125
164,629.4470825195312,119.75847625732422
165,629.44482421875,119.13397979736328
166,629.4482421875,119.6834487915039
167,629.4415893554688,119.18646240234375
168,629.444580078125,119.83654022216797
169,629.4412841796875,119.29339599609375
170,629.442626953125,119.87407684326172
171,629.437744140625,119.30056762695312
172,629.4393310546875,119.87940979003906
173,629.4380493164062,119.34190368652344
174,629.437255859375,119.96328735351562
175,629.4364013671875,119.4465560913086
176,629.4343872070312,120.06855010986328
177,629.436767578125,119.53418731689453
178,629.4329833984375,120.11343383789062
179,629.435546875,119.54258728027344
180,629.4312744140625,120.12153625488281
181,629.4352416992188,119.56114196777344
182,629.4300537109375,120.15611267089844
183,629.434326171875,119.60525512695312
184,629.4290161132812,120.17405700683594
185,629.433837890625,119.59630584716797
186,629.4276123046875,120.16203308105469
187,629.432861328125,119.58834838867188
188,629.4268798828125,120.17337036132812
189,629.4320678710938,119.61651611328125
190,629.4258422851562,120.18614196777344
191,629.431396484375,119.61116027832031
192,629.4249267578125,120.15882873535156
193,629.4304809570312,119.57039642333984
194,629.4241943359375,120.13284301757812
195,629.4295043945312,119.55903625488281
196,629.4234619140625,120.11370849609375
197,629.4285278320312,119.52909851074219
198,629.4227294921875,120.06674194335938
199,629.4276123046875,119.47150421142578
200,629.422119140625,120.02336120605469
201,629.4267578125,119.44664001464844
202,629.4215087890625,120.01300811767578
203,629.4262084960938,119.44709014892578
204,629.4208374023438,120.00445556640625
205,629.4256591796875,119.42915344238281
206,629.4202270507812,119.98211669921875
207,629.4251708984375,119.40725708007812
208,629.4196166992188,119.97367858886719
209,629.4248657226562,119.41217041015625
210,629.4190673828125,119.97982788085938
211,629.424560546875,119.41799926757812
212,629.4185180664062,119.98433685302734
213,629.4242553710938,119.42221069335938
214,629.41796875,119.99140930175781
215,629.4240112304688,119.43267822265625
216,629.41748046875,119.99940490722656
217,629.423828125,119.43807220458984
218,629.4169921875,120.0062026977539
219,629.4234619140625,119.44630432128906
220,629.41650390625,120.00736236572266
221,629.4232788085938,119.44210815429688
222,629.416015625,120.00820922851562
223,629.4229736328125,119.44779968261719
224,629.4156494140625,120.00328826904297
225,629.4226684570312,119.4342041015625
226,629.4151611328125,119.93316650390625
227,629.4204711914062,119.31288146972656
228,629.4160766601562,119.81562805175781
229,629.4176635742188,119.20027160644531
230,629.4169311523438,119.71353149414062
231,629.415771484375,119.11885070800781
232,629.4183349609375,119.65011596679688
233,629.4146118164062,119.07291412353516
234,629.4193725585938,119.61326599121094
235,629.4138793945312,119.031982421875
236,629.4202880859375,119.56729125976562
237,629.413330078125,119.02513122558594
238,629.420166015625,119.59510803222656
239,629.4132080078125,119.04450988769531
240,629.419189453125,119.60655212402344
241,629.4130859375,119.06417846679688
242,629.418212890625,119.63577270507812
243,629.4129638671875,119.09595489501953
244,629.4173583984375,119.66720581054688
245,629.4129638671875,119.12181091308594
246,629.41650390625,119.68736267089844
247,629.4129638671875,119.14474487304688
248,629.4158935546875,119.71353912353516
249,629.4129638671875,119.17604064941406
250,629.4154052734375,119.74592590332031
251,629.4129028320312,119.20221710205078
252,629.4149780273438,119.76412963867188
253,629.4129028320312,119.21487426757812
254,629.41455078125,119.7736587524414
255,629.412841796875,119.22662353515625
256,629.4141845703125,119.78926849365234
257,629.412841796875,119.24481964111328
258,629.4138793945312,119.80644226074219
259,629.4127807617188,119.25849151611328
260,629.41357421875,119.81583404541016
261,629.4127197265625,119.26587677001953
262,629.413330078125,119.8238525390625
263,629.4127197265625,119.27766418457031
264,629.4130859375,119.83831787109375
265,629.4126586914062,119.2938461303711
266,629.4129028320312,119.85353088378906
267,629.41259765625,119.30644226074219
268,629.4126586914062,119.86295318603516
269,629.41259765625,119.31449127197266
270,629.4124755859375,119.87203979492188
271,629.4124755859375,119.32686614990234
272,629.4122924804688,119.88660430908203
273,629.4124755859375,119.34280395507812
274,629.4121704101562,119.90122985839844
275,629.412353515625,119.35555267333984
276,629.4119873046875,119.9106216430664
277,629.412353515625,119.36338806152344
278,629.4118041992188,119.91724395751953
279,629.4122924804688,119.37104034423828
280,629.4117431640625,119.92733764648438
281,629.4122314453125,119.38312530517578
282,629.41162109375,119.93802642822266
283,629.412109375,119.39191436767578
284,629.4114990234375,119.94569396972656
285,629.4119873046875,119.40019989013672
286,629.411376953125,119.95561981201172
287,629.4119873046875,119.41253662109375
288,629.4112548828125,119.9686050415039
289,629.411865234375,119.425537109375
290,629.4111328125,119.98037719726562
291,629.4118041992188,119.43621826171875
292,629.4110107421875,119.98810577392578
293,629.4117431640625,119.4415512084961
294,629.410888671875,119.99424743652344
295,629.4117431640625,119.44985961914062
296,629.4107666015625,120.00241088867188
297,629.4116821289062,119.45761108398438
298,629.41064453125,120.0110855102539
299,629.41162109375,119.46728515625
300,629.4105834960938,120.0186996459961
