epoch,train_loss,val_loss
105,0.005308922380208969,394055072.0
106,0.0027028736658394337,394127104.0
107,0.004254022613167763,393891200.0
108,0.0027475482784211636,393813824.0
109,0.003567602951079607,394074816.0
110,0.0022528483532369137,394147776.0
111,0.0022340421564877033,393986560.0
112,0.0022712431382387877,394049376.0
113,0.0018086547497659922,394230912.0
114,0.0023906424175947905,394176736.0
115,0.0013711738865822554,394127616.0
116,0.0017109430627897382,394272800.0
117,0.0011976058594882488,394295584.0
118,0.0014388184063136578,394180928.0
119,0.001499683246947825,394232064.0
120,0.0009664305835030973,394304512.0
121,0.0011681937612593174,394173344.0
122,0.0007823688792996109,394110464.0
123,0.0009979285532608628,394222560.0
124,0.0007608049781993032,394223008.0
125,0.0004917125916108489,394142208.0
126,0.0005780797218903899,394186656.0
127,0.00031810413929633796,394213792.0
128,0.00048387126298621297,394125792.0
129,0.0003911923849955201,394129408.0
130,0.0003468270879238844,394188864.0
131,0.0004067234112881124,394133760.0
132,0.0002375534677412361,394105152.0
133,0.0003356223169248551,394182432.0
134,0.00025228929007425904,394182464.0
135,0.00014623721654061228,394130176.0
136,0.00017039125668816268,394170176.0
137,0.00011142177390865982,394199392.0
138,0.00020259253506083041,394168384.0
139,0.00019478725153021514,394199936.0
140,0.00013217142259236425,394237440.0
141,0.00017284016939811409,394196032.0
142,0.0001237078831763938,394191744.0
143,0.00011179811554029584,394228928.0
144,0.00010382640903117135,394199232.0
145,4.739785072160885e-05,394175456.0
146,6.867139018140733e-05,394207296.0
147,6.596731691388413e-05,394197312.0
148,5.0965070840902627e-05,394170592.0
149,6.558078166563064e-05,394185728.0
150,3.644039679784328e-05,394170016.0
151,3.2011947041610256e-05,394137056.0
152,4.5669185055885464e-05,394155712.0
153,2.5131339498329908e-05,394161376.0
154,2.644070627866313e-05,394138240.0
155,3.171269781887531e-05,394154496.0
156,2.3633587261429057e-05,394168896.0
157,3.151925920974463e-05,394153728.0
158,2.7194593712920323e-05,394165664.0
159,1.543711005069781e-05,394178624.0
160,1.994424019358121e-05,394166976.0
161,1.688930206000805e-05,394180096.0
162,1.2087533832527697e-05,394193440.0
163,1.57632639457006e-05,394176768.0
164,1.1005255146301351e-05,394178752.0
165,8.221091775340028e-06,394187776.0
166,1.2826889360439964e-05,394175072.0
167,8.917780178308021e-06,394177728.0
168,4.364568667369895e-06,394185184.0
169,6.796248271712102e-06,394174400.0
170,5.889216481591575e-06,394178112.0
171,4.039977284264751e-06,394183104.0
172,5.332619366527069e-06,394170016.0
173,4.132082267460646e-06,394171712.0
174,2.8340552944428055e-06,394176928.0
175,4.349786649981979e-06,394168128.0
176,3.968208147853147e-06,394170944.0
177,2.5910333079082193e-06,394173632.0
178,3.4294794204470236e-06,394167072.0
179,3.553665919753257e-06,394173408.0
180,2.3437869458575733e-06,394176448.0
181,2.183127435273491e-06,394171200.0
182,1.993971181946108e-06,394177440.0
183,1.0994967851729598e-06,394178560.0
184,1.1834067663585301e-06,394173600.0
185,1.575366013639723e-06,394177504.0
186,1.0109135928360047e-06,394175872.0
187,7.370121011263109e-07,394173760.0
188,1.1831398296635598e-06,394178944.0
189,1.0645047723301104e-06,394175808.0
190,5.416578687800211e-07,394173888.0
191,5.795421884613461e-07,394177152.0
192,7.517701874348859e-07,394173312.0
193,5.514208396562026e-07,394173184.0
194,4.310409735808207e-07,394175328.0
195,5.550980404223083e-07,394172480.0
196,5.363450554796145e-07,394174720.0
197,4.0864316019906255e-07,394175104.0
198,4.1764025127122295e-07,394171840.0
199,4.173492698100745e-07,394174336.0
200,2.7134848323839833e-07,394174144.0
201,1.8525513212352962e-07,394173248.0
202,2.399688412424439e-07,394175904.0
203,2.3311814345561288e-07,394174464.0
204,1.3094189910134446e-07,394174912.0
205,1.2615974753771297e-07,394176128.0
206,2.0223271235408902e-07,394173600.0
207,1.7411092301244935e-07,394174656.0
208,7.691738801440806e-08,394174912.0
209,7.650838540484983e-08,394173568.0
210,1.3417304955964937e-07,394174880.0
211,1.1379218278761982e-07,394173632.0
212,5.883822495889035e-08,394173632.0
213,7.043230709768977e-08,394174848.0
214,1.0670092365216988e-07,394173504.0
215,8.753858082855004e-08,394174624.0
216,4.260635932951118e-08,394175008.0
217,3.5769247119787906e-08,394174368.0
218,5.5259192777157295e-08,394175552.0
219,5.3667264410250937e-08,394174784.0
220,3.12721937234528e-08,394175232.0
221,2.325194436991751e-08,394175904.0
222,3.634126244378422e-08,394174848.0
223,3.934754033707577e-08,394175392.0
224,2.135355892107782e-08,394174784.0
225,8.644393645340642e-09,394174336.0
226,1.543745220544679e-08,394174688.0
227,2.410782151684998e-08,394173824.0
228,2.1165975638837153e-08,394174368.0
229,1.3689417599493936e-08,394174336.0
230,1.1971822644341046e-08,394173888.0
231,1.5758859106540513e-08,394174560.0
232,1.7154407672137495e-08,394174144.0
233,1.1574202929409694e-08,394174688.0
234,5.476495701373096e-09,394174752.0
235,5.893413757007693e-09,394174528.0
236,9.18801568161598e-09,394175104.0
237,9.605473749729754e-09,394174528.0
238,7.307621174845735e-09,394174720.0
239,4.913106366188913e-09,394174592.0
240,3.490841393727351e-09,394174400.0
241,3.9978989008204735e-09,394174720.0
242,5.1176574089595306e-09,394174272.0
243,4.606720338529158e-09,394174560.0
244,2.8761224513118577e-09,394174496.0
245,1.8952182045950394e-09,394174464.0
246,2.4977584445196044e-09,394174688.0
247,3.4659297654116017e-09,394174464.0
248,3.4986147312565663e-09,394174720.0
249,2.2417498968252403e-09,394174528.0
250,1.0897185376279594e-09,394174592.0
251,9.061569272716952e-10,394174656.0
252,1.1860965543064594e-09,394174528.0
253,1.5431442790259098e-09,394174752.0
254,1.6903687338754025e-09,394174528.0
255,1.4489405231188357e-09,394174720.0
256,9.128076072784097e-10,394174624.0
257,4.822755528266498e-10,394174592.0
258,4.5199222142855433e-10,394174656.0
259,7.878231400582081e-10,394174592.0
260,1.1733494176269232e-09,394174656.0
261,1.15096732145048e-09,394174400.0
262,8.99534668974411e-10,394174592.0
263,6.116938067179944e-10,394174528.0
264,3.566231754348337e-10,394174496.0
265,2.687148281665941e-10,394174592.0
266,4.968558897644471e-10,394174496.0
267,8.03085598022335e-10,394174688.0
268,1.0302745323542695e-09,394174464.0
269,1.0820020435176048e-09,394174688.0
270,9.75363789734729e-10,394174528.0
271,7.365787979551897e-10,394174720.0
272,4.276774490108437e-10,394174592.0
273,1.6145129677624936e-10,394174624.0
274,6.136424701708165e-11,394174624.0
275,1.751789824311345e-10,394174528.0
276,3.383053837069383e-10,394174656.0
277,5.060361019104676e-10,394174464.0
278,7.604672447314442e-10,394174656.0
279,1.013150452422451e-09,394174400.0
280,1.1757510520737924e-09,394174688.0
281,1.2864678211599312e-09,394174464.0
282,1.4298553452363194e-09,394174720.0
283,1.626249357400411e-09,394174400.0
284,1.9141328522209733e-09,394174784.0
285,2.2431141388778997e-09,394174432.0
286,2.7218352016689096e-09,394174784.0
287,3.4788047997835747e-09,394174336.0
288,4.599700176299848e-09,394174912.0
289,6.225365112300096e-09,394174272.0
290,8.659400307919896e-09,394174976.0
291,1.255674142441876e-08,394174112.0
292,1.916032665860712e-08,394175232.0
293,3.048053542897833e-08,394173760.0
294,5.0254797656634764e-08,394175648.0
295,8.579478105730232e-08,394173184.0
296,1.5066973446664633e-07,394176480.0
297,2.71274700480717e-07,394172000.0
298,4.99680368193367e-07,394178112.0
299,9.405802074979874e-07,394169728.0
300,1.811101697057893e-06,394181440.0
